sender_upi,amount_mean,amount_std,txn_count
user48631@okhdfcbank,25835.503,48256.2081087895,10
user48632@oksbi,15689.237333333333,44932.11003447144,15
user48636@oksbi,2423.2975,3855.7324647992814,8
user48638@okicici,11281.141500000002,24433.847399400325,20
user48645@oksbi,8612.392222222225,20690.882807084967,18
user48650@oksbi,3070.1670000000004,4006.7867594898703,10
user48653@ybl,30834.702222222222,46787.03628976962,9
user48655@ybl,1204.4533333333334,1463.138011578197,9
user48657@ybl,6821.830588235294,13036.639742015803,17
user48662@oksbi,2262.916,4791.211121534466,10
user48663@okicici,7490.945333333334,12232.464395605459,15
user48664@okicici,4594.9225,8981.037682970133,12
user4866@ybl,15129.349999999999,18389.23812378083,8
user48671@oksbi,3979.2785714285715,9131.987056495307,14
user48684@paytm,4839.375714285715,10850.972166352878,14
user48691@axl,8047.489166666666,15990.52246977307,12
user4869@oksbi,28931.29818181818,57463.01147975711,11
user48700@oksbi,3783.231538461538,8833.197333178066,13
user48701@paytm,41630.91,70392.23309991485,9
user48703@okhdfcbank,17711.039285714283,32967.3995512701,14
user48708@ybl,5323.540714285715,12068.487280426123,14
user48734@okicici,3482.7514285714283,9687.656352404854,14
user48761@ybl,18514.39923076923,46394.752339073595,13
user48764@axl,11597.691764705884,22265.54906302145,17
user48766@ybl,15711.931428571428,35741.90026288002,21
user48775@paytm,6829.639999999999,13961.713408447788,14
user48779@oksbi,11610.342727272728,22341.029030902802,11
user48780@okicici,8395.189411764706,13230.612170464972,17
user48788@okicici,27285.48545454546,41537.27544905452,11
user48800@oksbi,8460.669333333333,15997.045020697446,15
user48801@okicici,7053.880714285714,11264.888839355579,14
user4880@okicici,12048.692777777778,20300.449893218334,18
user48819@okhdfcbank,9616.075555555557,34578.75523521432,18
user48829@okhdfcbank,6973.836,17705.791920341395,10
user48832@okhdfcbank,13332.81105263158,28537.239726066688,19
user48837@axl,8628.000000000002,28465.537419862892,15
user4883@paytm,16711.239166666666,44566.94444032614,12
user48842@paytm,12516.020555555555,35366.12913729104,18
user48850@ybl,17841.89888888889,39612.03972057677,18
user48857@okhdfcbank,32465.232,64199.340692436635,10
user48857@okicici,10049.606153846154,17178.25794898818,13
user48861@oksbi,990.8490909090909,1371.7250202023326,11
user48864@okhdfcbank,28593.51909090909,63077.26919633117,11
user48882@axl,3242.6400000000003,8140.753332259178,10
user48893@ybl,14014.900714285715,38396.141426532486,14
user48894@paytm,11904.695333333335,39549.866679191924,15
user48897@okicici,26673.98764705882,57858.607719669344,17
user48908@okhdfcbank,1615.0041666666666,1742.5466277129538,12
user4890@okhdfcbank,10550.609999999999,16987.16732324188,13
user48914@okicici,3991.4874999999997,6099.2881898317,12
user48915@ybl,19041.76722222222,35633.92296042978,18
user48922@oksbi,23227.913846153846,52199.60457583157,13
user48924@paytm,3536.5625,8868.084496349946,12
user48926@paytm,10440.854666666668,17089.38875267167,15
user48928@okicici,11096.399444444445,27177.336838034404,18
user48929@oksbi,4041.4659999999994,8458.274454317625,20
user48934@okicici,19150.528181818183,44114.63806494411,11
user48937@okicici,21269.193333333333,37673.84234127642,12
user48945@axl,3946.484,7039.761839709189,15
user48947@axl,7799.593888888889,15061.778315861853,18
user48952@okhdfcbank,24978.329444444444,56376.88716734309,18
user4895@paytm,15266.224705882354,38679.86257206231,17
user48965@oksbi,1695.264,3106.20100988401,10
user48968@axl,3210.6850000000004,5153.904461525711,14
user48975@paytm,3763.371176470588,10377.934468375006,17
user48993@axl,5897.733333333334,13966.790377686046,18
user48994@okicici,3833.0293333333334,7106.187679956379,15
user48997@ybl,6339.8546153846155,12159.332140220951,13
user49002@axl,14513.68,35007.69057217083,18
user49003@okicici,5935.753809523809,11669.397664587694,21
user49008@okhdfcbank,896.0628571428572,1251.5891891872811,7
user49037@okhdfcbank,10206.890000000001,16775.01577826219,12
user49043@okicici,1354.6983333333335,1794.4679747425605,6
user49068@okicici,13604.307368421052,42682.74724061362,19
user49075@paytm,12892.107058823529,37162.212981500896,17
user49094@oksbi,26760.28692307692,49438.21972668386,13
user49113@okicici,9783.934375,23026.625121490113,16
user49114@okhdfcbank,18931.739166666666,55404.444040306254,12
user49115@okhdfcbank,6512.6925,10215.985877261297,12
user49127@oksbi,18958.667777777777,39900.23582997123,9
user49128@okicici,13511.466250000001,40062.409361146994,16
user49135@paytm,5470.033846153847,10024.946226768116,13
user49136@paytm,24464.47,42949.0962422226,7
user49137@axl,6819.23380952381,12670.532315159247,21
user49190@oksbi,7187.666666666667,9413.44509334388,9
user49200@paytm,14229.452222222222,35391.369950908775,18
user49217@paytm,29491.881176470586,59986.77466625153,17
user49225@okhdfcbank,28364.551666666666,59246.443304422944,18
user49228@ybl,23821.254,48681.19975019648,5
user49231@paytm,16975.144666666667,47272.04274694427,15
user49244@okicici,19763.454705882355,39930.654810251224,17
user4925@oksbi,28223.821764705885,52289.74651412792,17
user49268@paytm,17083.715,47018.27143346501,12
user49270@axl,16309.216666666667,27169.38403145498,15
user49280@paytm,8422.997142857143,13760.437933978268,14
user49282@okhdfcbank,8614.848181818183,13859.852444541983,11
user49285@oksbi,2655.499444444444,9318.466513380503,18
user49285@ybl,13170.589333333332,22035.703590540274,15
user49287@axl,8640.0445,14650.032965729923,20
user49290@paytm,8553.586428571429,13066.901768174315,14
user49291@okhdfcbank,24896.774444444447,58669.021072132695,27
user49291@paytm,18830.438181818183,39848.2319281646,11
user49302@paytm,11265.110769230769,21658.29222054741,13
user49320@oksbi,13142.21,46945.144213816195,16
user4932@axl,29183.04,53753.129858153836,13
user49330@paytm,3650.9830769230766,7238.28494183807,13
user49340@oksbi,25663.834444444445,55329.172485241266,18
user49348@okhdfcbank,9242.565714285714,15220.186371867961,7
user49351@paytm,10496.742,20403.652668260595,10
user49353@ybl,2136.3947368421054,4457.3564621961605,19
user49354@ybl,10389.715833333334,19460.184377238034,12
user49355@okicici,3140.006428571429,5251.727521195883,14
user49356@paytm,29020.245333333332,59174.145091466715,15
user49364@axl,14771.326363636363,22422.271227298217,11
user49365@okhdfcbank,31814.146363636362,47136.54616995655,11
user49367@ybl,8763.204166666666,16399.41833390688,12
user49368@okhdfcbank,11046.872380952382,26381.254702970044,21
user4937@axl,6339.706,13570.8718300972,15
user49380@oksbi,5159.962500000001,10398.353319398157,12
user49404@okhdfcbank,5130.08,12285.280037050728,15
user49432@okicici,25715.354736842106,55996.683583121565,19
user49438@paytm,12400.455,34454.502497670335,8
user49442@ybl,16834.789047619044,40357.74115248199,21
user49443@okicici,3560.102857142857,3735.3642152348602,7
user49447@oksbi,808.17,1030.223846379999,5
user49454@paytm,14569.4,46000.069638882065,17
user49456@ybl,14402.85357142857,16270.656878394311,14
user49458@okicici,2296.0600000000004,5408.922198747177,17
user49478@okhdfcbank,6997.216470588235,13697.136575900153,17
user49487@okhdfcbank,28044.10454545455,50492.91411334552,11
user49506@axl,14188.846363636363,25664.47328635297,11
user49506@paytm,10646.747500000001,31959.722397513302,16
user49511@oksbi,7350.925625,11628.28403877945,16
user49515@oksbi,2157.1323076923077,5048.8735701955575,13
user49516@ybl,7916.573333333333,13412.016177543215,15
user49517@paytm,3493.108461538461,8971.737973913643,13
user49521@okicici,7687.4975,14565.876945306785,20
user4952@paytm,11490.936470588234,33881.15959167055,17
user49542@okicici,5382.690909090909,13814.749251889052,11
user49542@oksbi,39043.1625,53177.75285948539,8
user49543@paytm,4380.476428571428,10702.578587842641,14
user49555@paytm,6911.91625,16072.942390628274,8
user49563@axl,11038.348571428573,29452.3619821524,14
user4956@paytm,20463.094166666666,36916.67424256107,12
user49570@paytm,7836.644545454546,15801.805364831805,11
user49581@okicici,8326.626666666667,23391.15142900912,18
user49582@okicici,1556.088888888889,1474.190968611635,9
user49591@ybl,15155.237142857144,38387.15727889279,21
user49604@axl,23398.014666666666,35705.274367905746,15
user49617@oksbi,10070.922,16616.94724218415,15
user49621@okicici,5498.132,9235.503713041078,10
user49624@okhdfcbank,3656.749333333333,9134.740496039962,15
user49632@okhdfcbank,8017.798823529411,21528.26437666245,17
user49639@oksbi,22569.333333333332,44292.156849368286,12
user49651@paytm,5012.804545454545,12595.990096946221,11
user49664@okicici,3567.5733333333333,9606.043670123261,12
user49665@axl,28674.30181818182,53433.718471568085,11
user49671@axl,9705.342,18006.069365526477,10
user49688@okhdfcbank,15395.645384615385,29462.70377225406,13
user49689@oksbi,14605.496,38823.22017802631,20
user49692@okicici,20035.395714285714,33638.593422109596,7
user49695@okicici,8223.095625,15195.6181065876,16
user49697@paytm,4304.939,8322.026275245511,10
user4969@okicici,12185.37611111111,33873.19165643466,18
user49700@axl,10538.112727272728,17251.628463817608,11
user49704@oksbi,3736.6131250000003,6066.54013152881,16
user49713@paytm,5899.890769230769,12891.954171593783,13
user4972@axl,9843.347,28979.97786605322,10
user49733@oksbi,9148.854117647059,23978.720597425818,17
user49747@ybl,15240.433636363638,48722.02103656011,11
user49756@oksbi,20189.94,48107.342390312486,20
user49758@okicici,25040.099374999998,47849.680498544534,16
user49766@okhdfcbank,23076.13375,52436.606150986314,8
user49770@ybl,1442.3926666666666,1957.0628913956996,15
user49773@okicici,8129.1575,14494.207894920788,12
user49777@okicici,17553.07380952381,37225.48567904031,21
user49781@okhdfcbank,13878.681666666665,41734.70801841559,18
user49784@okhdfcbank,12593.49,37105.04824758657,12
user49785@paytm,5335.574285714286,11858.97608869379,14
user49787@axl,11363.387692307693,17602.521423999722,13
user49791@okicici,59687.14454545454,123801.62091479758,11
user49791@paytm,13145.383333333333,21012.577643977616,12
user49795@paytm,12950.381176470588,46453.829430332335,17
user49803@okhdfcbank,11480.21588235294,20311.909476835586,17
user49807@ybl,38340.943125000005,85156.69417604576,16
user49812@axl,19254.645,48222.384272979565,16
user49817@oksbi,14002.960714285715,40181.93172516559,14
user4981@oksbi,20255.601666666666,55088.13231466149,12
user49821@oksbi,19364.16,32378.494693242978,12
user49825@ybl,17519.852000000003,41988.447790324964,15
user49845@axl,11810.693333333335,33905.489618338506,12
user49847@axl,7876.032666666666,13803.135157027327,15
user49849@ybl,5904.66923076923,10548.051812950627,13
user4985@oksbi,8872.972,15687.406824756501,20
user49867@axl,13655.308235294116,47508.98712955716,17
user49868@axl,21490.50153846154,33253.64552569032,13
user49874@axl,7504.755714285714,16963.474290229817,14
user49877@okhdfcbank,21753.578235294117,51179.63201839579,17
user4987@okicici,18343.636923076923,42749.4229123933,13
user49888@paytm,18895.55294117647,37245.54336810089,17
user49889@okicici,17299.736666666668,34823.32744356487,15
user49893@oksbi,11679.932,21134.286520891725,15
user49895@axl,14685.801666666666,46519.64868961225,12
user49899@axl,16799.987999999998,40273.18557118464,15
user49901@oksbi,21752.685555555556,40431.018455676596,18
user49908@paytm,21469.01,57320.01016568584,12
user49920@okicici,15954.508000000002,42047.14535982495,20
user49920@oksbi,10792.24230769231,17438.87531539575,13
user49924@okhdfcbank,1295.3872727272728,1517.1897115858048,11
user49925@ybl,3026.39,4526.332487130785,19
user49926@axl,22460.63769230769,44647.91656182256,13
user49926@okicici,8961.128,16902.97401967266,10
user49928@okicici,11590.214444444444,15002.351565329775,9
user49933@oksbi,14436.0225,43363.47792529543,12
user49940@okhdfcbank,12293.57294117647,34564.469258499,17
user49984@ybl,6516.067857142857,12872.593507750775,14
user49994@okicici,4786.56,12103.789771117143,9
user50002@ybl,16897.238,40923.84472711798,10
user50004@axl,8868.596153846154,13763.491101484473,13
user5000@axl,5405.320769230769,13389.5692483829,13
user5001@ybl,19748.209411764707,51552.58590873176,17
user50028@oksbi,15174.702142857144,43699.3114153789,14
user50036@axl,15995.648666666668,34766.71380486552,15
user50037@ybl,11871.444615384615,30130.460451829204,13
user50044@paytm,12298.578,29753.79541330663,10
user50047@axl,14514.680555555555,33153.578471685105,18
user50052@oksbi,14937.94076923077,29589.753380774808,13
user50056@okicici,4970.253636363635,12959.261305864058,11
user50063@ybl,9693.598,15295.184182990504,15
user50067@oksbi,4177.124545454545,9106.520793365999,11
user5006@paytm,6002.599,12616.76645730104,10
user50080@axl,17602.075454545455,40815.05342280036,11
user50086@ybl,2305.7933333333335,2239.454672974353,6
user50088@okhdfcbank,1196.7753846153846,1451.4660457138693,13
user5008@ybl,30619.1925,69620.9209385908,12
user50103@ybl,23379.646666666667,52695.275642769964,18
user50104@axl,12500.613333333335,21729.090354703272,18
user50111@ybl,9685.377,18986.774610998684,20
user50112@axl,25850.136363636364,49881.040698608376,11
user50112@paytm,9213.228333333334,15299.138007232823,18
user50115@oksbi,23215.467692307695,50173.54666113545,13
user50116@oksbi,15218.833999999999,20662.621292986576,10
user5011@paytm,1343.0078571428571,1673.6840979669257,14
user50138@oksbi,14477.0,15360.62151910907,13
user50145@axl,6938.916363636364,16858.933860620768,11
user50145@okicici,5496.67,11468.962621284254,14
user5014@paytm,1624.7905263157893,2141.611383246201,19
user50153@okicici,16984.78888888889,29658.510742362152,9
user50153@ybl,21420.95214285714,50375.769531237194,14
user50156@okhdfcbank,572.8322222222222,845.8017525812088,9
user50159@ybl,3799.5982352941173,11113.003366504505,17
user50167@okhdfcbank,17570.715454545454,52961.61062927153,11
user50170@oksbi,4974.311428571428,10156.930452155359,14
user50177@ybl,17371.85142857143,20325.730334427863,7
user50178@ybl,5033.869166666666,6459.540418393779,12
user5017@paytm,13944.74181818182,39087.90578965541,11
user5018@ybl,8200.217307692308,16820.32468517955,26
user5019@ybl,9752.9875,23779.762766955857,16
user50220@okhdfcbank,8222.648235294117,16437.350302294097,17
user50222@axl,18662.71,36085.87888161,16
user50223@paytm,879.8630769230768,1383.9900041569701,13
user50228@oksbi,23868.013636363634,52357.728992744764,11
user50230@okhdfcbank,9424.49375,15278.562534846882,8
user5023@oksbi,9326.797333333334,19636.75057428999,15
user50241@paytm,9292.453333333333,30448.747756922538,15
user50252@okicici,3162.798,4529.334004218501,5
user5025@oksbi,9849.036923076923,17356.88040149371,13
user50262@oksbi,11148.840769230768,30620.797156471526,13
user50268@paytm,6836.411,11058.947939905645,10
user50272@okhdfcbank,1589.0487500000002,1709.2844443838187,8
user5027@paytm,7290.2787499999995,16974.587923637646,16
user50294@okhdfcbank,4566.040666666667,10296.947646482058,15
user50294@ybl,7562.124666666667,15381.488355596182,15
user50297@ybl,7054.937272727272,13389.817992806393,11
user50298@paytm,10273.73,23876.484811544342,14
user50306@paytm,3000.0746666666664,5137.869486340571,15
user5030@ybl,9246.651000000002,14307.573877142793,10
user50316@ybl,12991.721249999999,23584.368493865615,8
user50322@okicici,20989.368235294118,45482.53493290889,17
user50323@paytm,15499.874444444444,35024.4711527216,9
user50334@paytm,1834.3700000000001,3552.6929930335946,13
user50346@axl,6404.383846153846,13926.99700950133,13
user50355@paytm,11985.22,34511.92695432437,20
user50376@oksbi,10316.908823529411,29294.194573445537,17
user50377@paytm,2243.670526315789,3237.5084273429115,19
user50377@ybl,13547.894705882352,28872.2650184929,17
user50386@ybl,15992.408461538462,30588.50988835237,13
user50390@axl,1519.56125,1523.4377799913589,16
user50393@axl,2048.66125,3961.247503296363,16
user50395@ybl,27994.606428571427,58879.910254526425,14
user50396@okicici,42502.498125000006,86602.74890884756,16
user50402@ybl,25443.465000000004,27279.40116112573,10
user50407@okhdfcbank,15612.554,31150.20509905163,10
user50410@paytm,14088.414117647058,35992.549861746746,17
user50416@oksbi,1220.4018181818183,1545.2144398226296,11
user50416@paytm,16945.768181818185,20679.840820188543,11
user50416@ybl,4881.808,6428.401529802983,10
user50420@okhdfcbank,13055.389444444445,26772.942488283486,18
user50422@okhdfcbank,775.8873333333333,1102.5747059850844,15
user50429@ybl,9816.918571428572,15382.177136513637,21
user5042@okicici,8876.49,19869.418029381042,14
user5042@paytm,17447.968,50949.48823798043,10
user50431@paytm,1715.47125,2827.0469206668054,16
user50434@ybl,4462.192222222222,11587.069769698694,18
user50437@ybl,2507.311666666667,5466.90943671407,12
user50464@okhdfcbank,14174.098333333333,32290.394766533766,18
user50476@okicici,11071.962142857143,21139.313929175143,14
user50477@okicici,2280.127692307692,2799.2088705446577,13
user50481@oksbi,15090.683333333332,28237.81165699376,15
user50485@ybl,12287.66,34537.50838033696,14
user50492@ybl,40342.883125,61212.3059716386,16
user50500@oksbi,6500.016818181818,14426.702171791881,22
user50508@ybl,22974.33916666667,55328.66574166603,12
user50510@ybl,6153.963076923077,14504.463122324558,13
user50522@axl,15307.5255,36583.21507579866,20
user50549@oksbi,12030.988000000001,28111.864482172492,15
user50556@okicici,12736.398,17935.131122629606,15
user5055@axl,28125.351818181818,56747.00506147947,11
user50570@paytm,4495.298333333333,9977.916582975382,12
user50573@ybl,5943.364,9786.169155134994,10
user50582@okicici,12550.839999999998,37014.940909362034,12
user50589@oksbi,12495.47153846154,23412.420697028123,13
user50593@axl,7308.769166666666,13391.771681499366,12
user50597@oksbi,8605.42846153846,26832.223837599584,13
user50608@axl,6801.3125,13076.990525239446,12
user50629@paytm,11139.270999999999,14555.897460493803,10
user50630@oksbi,6803.430909090909,8692.540814174477,11
user50632@okicici,17041.07,29486.448843791506,10
user50646@paytm,26673.063636363637,49291.31401977701,11
user50648@okhdfcbank,30153.388,51372.14611937655,15
user50649@okicici,15936.853529411765,40636.30489961285,17
user50666@okhdfcbank,16173.885714285716,40400.54772913771,14
user50678@ybl,2538.7853846153844,5713.927588561735,13
user50683@okhdfcbank,7991.771739130435,15110.63233767404,23
user50684@ybl,23399.83888888889,60631.20764476584,9
user50688@paytm,9235.2425,16495.64510515649,16
user50689@okhdfcbank,21567.65153846154,42341.7344919694,13
user50692@axl,4276.92,7453.612076122332,13
user50695@ybl,27180.526875,53518.4316547309,16
user50699@paytm,44446.362222222226,85542.84882000406,9
user50703@okhdfcbank,5674.320000000001,8837.629548528083,13
user50708@ybl,14947.793333333335,30259.22348716934,12
user50713@okicici,9761.00875,22259.99662737407,16
user50714@oksbi,8336.433125,13981.964506147537,16
user50723@ybl,3563.949411764706,10800.001128319078,17
user50725@ybl,10053.526666666667,20773.612801964027,15
user50726@okicici,3809.652777777778,7641.687102358396,18
user50733@axl,10907.36947368421,34574.39813082434,19
user50737@axl,2561.8770588235293,7082.09881286505,17
user50752@okicici,200.94,121.43069614667726,7
user50756@oksbi,1939.2518181818182,1594.268786747192,11
user50757@okhdfcbank,7091.068333333333,19100.044308560613,12
user50768@axl,13173.871428571429,29449.634574754087,14
user50777@okicici,13609.429,43261.79777904446,20
user50786@paytm,3812.2033333333334,5596.483012924278,9
user5078@axl,17094.846666666668,39655.56122651433,6
user50810@okicici,3517.6482352941175,9193.758566227305,17
user50810@oksbi,11172.793913043479,28436.927768263628,23
user50811@paytm,9190.585555555555,34288.50694458605,27
user50812@axl,11764.175,15409.186307666329,8
user50812@oksbi,834.1241666666666,1141.5683933276607,12
user50815@axl,6565.29052631579,12973.187539467903,19
user50817@oksbi,12150.449285714287,25209.801056035107,14
user50819@axl,26285.114444444444,61859.92922773314,9
user50831@paytm,14944.173333333332,30787.628059691346,18
user50831@ybl,5917.13,14051.215552875765,10
user50832@oksbi,1535.4357142857145,1654.734072520991,7
user50833@paytm,20763.663333333334,44638.442544886726,18
user50840@axl,17022.472307692307,40007.813956297585,13
user50841@ybl,12038.521538461539,21705.7010083541,13
user50847@ybl,2755.5125,6387.96271409855,16
user50850@paytm,10740.569375000001,31047.703686062512,16
user50853@paytm,6521.57,14856.376731660548,9
user50854@okhdfcbank,15353.103684210528,49589.57103852283,19
user50855@axl,14703.540952380952,25495.79371543567,21
user50877@okhdfcbank,3538.5266666666666,7686.960932185903,15
user50879@okicici,9409.23125,16124.458479796409,16
user50882@okhdfcbank,15875.714375,36832.82062636474,16
user50892@oksbi,3376.435625,6861.458115538775,16
user50907@ybl,51360.579,157641.11560455902,10
user5090@okicici,4369.252352941177,10420.864037586163,17
user50922@axl,14390.243846153844,44554.47638966829,13
user50923@paytm,8257.36,13520.938323976843,15
user50930@ybl,15511.053333333335,34088.293241010906,9
user50932@axl,6956.169999999999,15947.482221091472,8
user50950@ybl,13101.433333333334,39807.10612909915,21
user50954@axl,23085.760000000002,62983.17201031756,13
user50961@oksbi,4134.962142857143,10669.514969126672,14
user5096@ybl,19682.752,41082.22395563094,20
user50976@oksbi,8745.814285714285,15581.482908462058,7
user50984@oksbi,10100.322142857143,33663.167160110715,14
user50990@paytm,20869.454999999998,51408.89785814854,14
user50996@paytm,14162.539500000003,44846.9283465632,20
user50997@okicici,14364.302352941175,37350.630598561605,17
user50999@okhdfcbank,5732.6425,11053.414537239612,16
user51013@ybl,793.4977777777779,897.7630128098642,9
user51015@paytm,17522.450555555555,46517.13000544176,18
user51016@oksbi,13388.983636363637,28824.195616650006,11
user51017@ybl,26309.27,32060.248222841317,7
user51026@ybl,1428.2216666666666,1650.804112220539,12
user51029@paytm,18486.66076923077,29499.90045902682,13
user5102@oksbi,21313.682307692306,44939.27367206256,13
user51042@okhdfcbank,10562.631333333333,36604.343315569786,15
user51044@okicici,7142.956153846155,16527.60477639331,13
user51057@okhdfcbank,15128.447857142857,29398.951347201324,14
user51061@okhdfcbank,37573.544,76469.47428860707,10
user51062@oksbi,51354.690833333334,66495.95940426612,12
user51069@paytm,14484.18043478261,20179.24151285615,23
user51070@paytm,9662.165882352941,18626.040146182797,17
user51071@oksbi,2162.1499999999996,4700.902069685824,18
user51072@okhdfcbank,3915.722,9204.464870770054,10
user51081@okicici,14823.91153846154,39634.8931930193,13
user51085@okhdfcbank,1330.7961538461536,1584.9833369762307,13
user51098@axl,4629.432727272728,10532.52820610711,11
user51100@okicici,5701.432,11766.050261187716,10
user51100@paytm,16363.41333333333,50459.370140644176,12
user51106@paytm,21148.344999999998,51329.06021492563,18
user51108@okicici,16406.19875,45511.60363419529,8
user51108@ybl,30724.656,48260.10552686837,10
user51110@oksbi,27980.515714285717,54787.35241833784,14
user51113@ybl,14402.481333333335,42194.896844953706,15
user51115@oksbi,1809.3649999999998,2185.6536946830847,12
user51124@paytm,7315.484705882353,12814.346174946912,17
user51126@paytm,3171.53625,7411.96268506426,16
user51131@okicici,4079.0984615384614,9882.539936546209,13
user51138@oksbi,6286.4546666666665,11178.739555071792,15
user51139@ybl,1057.472857142857,1620.654937329497,7
user5114@ybl,11500.807142857142,23273.36015758441,14
user51151@ybl,2087.475,3048.700314166678,8
user5117@paytm,15195.228333333333,24462.294161021786,12
user51182@okicici,6603.835,14478.147378914637,12
user51185@okicici,6054.803333333333,11289.962022686643,6
user51192@okicici,10044.873684210526,18287.358277154257,19
user51192@oksbi,4892.6825,12860.506401498666,20
user51200@ybl,5127.27375,13753.6426876683,16
user51210@oksbi,10801.24875,20681.37228272302,8
user51222@paytm,10198.326428571429,18779.24427518752,14
user51225@oksbi,20733.606428571427,46454.15955201008,14
user51227@axl,15140.577894736844,32355.150646357954,19
user51227@okicici,15475.483846153847,39647.396791423256,13
user51231@oksbi,5538.136666666667,11690.93879132895,18
user51241@ybl,24525.724615384614,54902.074743251374,13
user51248@okicici,7360.043076923077,11854.765423811912,13
user51248@oksbi,9712.59,21104.327461960074,20
user51251@paytm,7147.720555555556,13800.980257466996,18
user51255@ybl,28166.461,48716.206610955676,10
user51258@axl,6214.824545454545,11803.658992190822,11
user51278@okicici,19120.391666666666,57180.72271417127,12
user51281@okhdfcbank,13058.853636363638,20097.203937266633,11
user51288@paytm,15036.626470588235,43697.99301796622,17
user51290@okicici,8176.283076923077,14341.373028439655,13
user51290@oksbi,15608.9225,38726.07310567699,12
user51298@oksbi,4413.444,8321.297927557935,5
user51300@okicici,4884.31111111111,10367.53230497067,18
user51304@okhdfcbank,13196.800500000001,31834.28979480384,20
user51311@oksbi,9012.819090909092,16815.033011228054,11
user5131@paytm,25495.159333333333,59250.0734607817,30
user51331@oksbi,9182.08,27194.624768965732,19
user51336@okhdfcbank,4833.402857142857,7964.027087572669,14
user51341@ybl,19387.397999999997,40380.4144272187,15
user51343@ybl,6525.9275,12469.526786957525,20
user51345@ybl,642.843125,625.6818253257135,16
user5134@okicici,8497.942307692309,16647.220997592536,13
user51355@oksbi,13369.78,37662.08613656773,18
user51357@oksbi,5091.452,11059.307831533451,15
user5135@okicici,17362.864,48940.29595370243,10
user5136@ybl,3096.2699999999995,4948.960498847207,5
user51374@okicici,14161.313571428573,27781.446908391274,14
user5137@axl,13373.275000000001,28421.923097693292,18
user51383@oksbi,6731.5053333333335,15168.809365580631,15
user51385@oksbi,4327.071176470588,7815.677318497325,17
user51387@oksbi,11504.827857142856,19234.605570103697,14
user5138@oksbi,12992.620588235295,23366.597436856977,17
user51390@paytm,8914.37,14749.918187933976,12
user51391@ybl,2997.218181818182,7556.235760458054,22
user51408@ybl,4400.137222222223,7422.434685828227,18
user51411@paytm,985.4399999999999,1226.5971163548363,9
user5141@paytm,12041.475454545456,26380.21508652663,11
user51428@okicici,15503.673125,38964.8024449016,16
user51430@oksbi,3597.884444444445,7416.63008969726,9
user51435@ybl,30216.234999999997,47614.79040716987,10
user51438@paytm,7605.675,14365.927703078289,10
user51445@okicici,13547.161666666665,39286.63624387532,12
user51448@okhdfcbank,7340.755384615385,11539.767526591553,13
user51460@axl,24262.739,44125.0613748555,10
user51460@okicici,13232.273076923077,35868.70950663785,13
user51468@axl,1345.1657142857143,1576.4576642043296,7
user51477@axl,14478.525625,36557.815980980224,16
user51481@okicici,16026.049999999997,29947.709911067046,18
user51489@paytm,13422.1525,16253.255837268422,16
user51492@axl,18331.898666666664,45347.40355011549,15
user51493@okhdfcbank,15688.022666666666,38622.43393608536,15
user51494@oksbi,9005.144,14497.774938976125,20
user51500@ybl,19346.128,44897.1218780616,15
user51508@ybl,19539.154545454545,38106.28862589333,11
user5150@oksbi,10749.654210526316,16622.984102426213,19
user5150@paytm,7697.992307692307,18328.895212530835,13
user51516@okhdfcbank,14888.001428571428,41758.01835830609,14
user51517@ybl,6580.579285714286,13238.925248141131,14
user51519@ybl,14568.994,12664.482854671958,5
user51521@ybl,25913.083999999995,61677.89279568674,10
user51529@okicici,19212.69111111111,37704.94367103804,18
user51539@okhdfcbank,4823.544375,8403.462272144714,16
user51551@okicici,6530.781,13161.833254166255,10
user51568@paytm,20404.279411764706,42759.16643607448,17
user51572@okhdfcbank,17780.3925,49499.63563259773,16
user51574@oksbi,15535.78125,32315.247074596817,16
user51575@okicici,4841.838333333333,8406.576952524067,18
user51577@okicici,22136.276875,48221.45114037524,16
user51583@oksbi,17685.678750000003,34765.35406940707,16
user5158@okicici,28854.335714285717,59082.64619262993,14
user51599@axl,6685.904583333333,13252.661025663449,24
user51601@okicici,675.387,720.5257161275446,10
user51603@paytm,21361.7905,52589.00116468767,20
user51612@okicici,12472.663076923076,41017.69394831748,13
user51613@axl,1010.8577777777778,1555.8550273063504,9
user51617@oksbi,18277.481428571427,52020.683672505445,14
user51617@ybl,19331.404285714285,30390.79914285742,14
user51621@axl,32887.487368421054,71487.9786848095,19
user51621@ybl,10331.653076923076,21068.01712222873,13
user51624@okhdfcbank,11540.27,35047.453008096214,17
user51626@paytm,33887.28636363637,66232.24030197987,11
user51636@oksbi,5763.598571428572,8856.668718917928,14
user51639@okhdfcbank,17197.705714285716,29958.95311854798,21
user51639@okicici,16411.2525,33095.69940104756,16
user51643@axl,18301.875833333335,38246.7230172163,12
user51654@okicici,5334.095769230769,15518.772442102805,26
user51665@okhdfcbank,15482.01,46118.43114404948,19
user51669@ybl,10205.895714285714,32423.34297243689,14
user51677@okhdfcbank,1442.9883333333335,1552.2696646396869,12
user51690@paytm,14935.984166666667,20829.786275194932,12
user51705@oksbi,7403.041666666667,13469.977462121142,12
user51708@oksbi,36307.98952380953,61490.630928903665,21
user51711@ybl,17419.62888888889,39308.2068354868,9
user51713@axl,4228.856428571428,12956.345156903806,14
user51715@okicici,598.8645454545455,1052.9731783988009,11
